image_id,rig_frame_id,camera,timestamp_ns,capture_fraction,split_v9,battery_member,battery_faces,tile_ids,environment,lidar_ceiling_pts,lidar_wall_sectors,stationary,x_m,y_m,z_m,pose_source
img_62ded7e2c0eb75337746a1b4,rig_ee943dd6b5dc0ea6f147e99c,right,1772726509350600960,0.5837,train,False,,0|1|3,covered,7126,6,False,3.1201,-6.9406,2.0669,accepted_independent_pos_prior_at
img_204ab088850d639090e9ac4e,rig_ee943dd6b5dc0ea6f147e99c,left,1772726509350616064,0.5837,train,False,,0|1|2|3,covered,7126,6,False,3.1201,-6.9406,2.0669,accepted_independent_pos_prior_at
img_7c194d874150e53dc7911d70,rig_57c2ba4c8eedc151ab23a032,right,1772726509850633984,0.586,train,False,,0|1|2|3,covered,7146,6,False,2.9713,-6.6118,2.0319,accepted_independent_pos_prior_at
img_953b301eedea931f01d7519b,rig_57c2ba4c8eedc151ab23a032,left,1772726509850650112,0.586,train,False,,0|1|2|3,covered,7146,6,False,2.9713,-6.6118,2.0319,accepted_independent_pos_prior_at
img_b18850b17273389e3aefd9cd,rig_f06333428d4f48f2cf7fbe79,right,1772726510350720000,0.5882,train,False,,0|1|2|3,covered,4614,6,False,2.8413,-6.1618,1.9827,accepted_independent_pos_prior_at
img_21b946b919113ef2ad217f20,rig_f06333428d4f48f2cf7fbe79,left,1772726510350723072,0.5882,train,False,,0|1|2|3,covered,4614,6,False,2.8413,-6.1618,1.9827,accepted_independent_pos_prior_at
img_3aa5f8a1a9bd140b901357b4,rig_214904616a70a88658d746f2,right,1772726510850697984,0.5905,train,False,,0|1|2|3,covered,3257,6,False,2.76,-5.7264,1.9117,accepted_independent_pos_prior_at
img_6546170e68807f8e8a52ad34,rig_214904616a70a88658d746f2,left,1772726510850713856,0.5905,train,False,,0|1|2|3,covered,3257,6,False,2.76,-5.7264,1.9117,accepted_independent_pos_prior_at
img_2461a33a99ca0046b9a7c112,rig_3968ced941aff232b9a4cb9c,right,1772726511350733056,0.5928,train,False,,0|1|2|3,covered,917,5,False,2.8289,-5.2193,1.816,accepted_independent_pos_prior_at
img_5e316fa8cb258a2918d30eed,rig_3968ced941aff232b9a4cb9c,left,1772726511350748160,0.5928,train,False,,0|1|2|3,covered,917,5,False,2.8289,-5.2193,1.816,accepted_independent_pos_prior_at
img_4ccf82bd2664b37fa8da5db0,rig_69b32be839e545787a8f86ad,right,1772726511850806016,0.595,train,False,,0|1|2|3,outdoor,0,5,False,2.8122,-4.6968,1.7296,accepted_independent_pos_prior_at
img_70695d79bf115291f89af020,rig_69b32be839e545787a8f86ad,left,1772726511850808832,0.595,train,False,,0|1|2|3,outdoor,0,5,False,2.8122,-4.6968,1.7296,accepted_independent_pos_prior_at
img_3fa45fac1cc1abd6364f0bd3,rig_aa9ac4028b9a2a76f393fd18,right,1772726512350790144,0.5973,train,False,,0|1|2|3,outdoor,0,5,False,2.81,-4.2097,1.6847,accepted_independent_pos_prior_at
img_4c8368637cb715bc93aab9aa,rig_aa9ac4028b9a2a76f393fd18,left,1772726512350807040,0.5973,train,False,,0|1|2|3,outdoor,0,5,False,2.81,-4.2097,1.6847,accepted_independent_pos_prior_at
img_4a2a9f47a7d72128ad9d9b23,rig_954e3438a79223fdcc4271fc,right,1772726512850861056,0.5995,train,False,,0|1|2|3,outdoor,0,5,False,2.7606,-3.7404,1.6101,accepted_independent_pos_prior_at
img_c1c7ee83afa5320441b43b8c,rig_954e3438a79223fdcc4271fc,left,1772726512850864896,0.5995,train,False,,0|1|2,outdoor,0,5,False,2.7606,-3.7404,1.6101,accepted_independent_pos_prior_at
img_74943b1f05f275dfa3e64b53,rig_a651d290576dfa06dcd5066f,right,1772726513350844928,0.6018,train,False,,0|1|2|3,outdoor,0,5,False,2.7386,-3.2657,1.5353,accepted_independent_pos_prior_at
img_1c8b089945f81db8f6c8dded,rig_a651d290576dfa06dcd5066f,left,1772726513350861056,0.6018,train,False,,0|1|2|3,outdoor,0,5,False,2.7386,-3.2657,1.5353,accepted_independent_pos_prior_at
img_780059d915b011a5bd08b6b7,rig_7ee093cfd4a4a20579ebc37a,right,1772726513850872064,0.6041,train,False,,0|1|2|3,outdoor,0,6,False,2.7752,-2.8192,1.4697,accepted_independent_pos_prior_at
img_15207674b99f1db132d932c6,rig_7ee093cfd4a4a20579ebc37a,left,1772726513850887936,0.6041,train,False,,0|1|2|3,outdoor,0,6,False,2.7752,-2.8192,1.4697,accepted_independent_pos_prior_at
img_a022d4ac11daef96817ffead,rig_57abffbe71119b953b048e03,right,1772726514350947840,0.6063,train,False,,0|1|2|3,outdoor,0,5,False,2.7523,-2.4196,1.4369,accepted_independent_pos_prior_at
img_289ddac6eecdcfcb171a9cff,rig_57abffbe71119b953b048e03,left,1772726514350950912,0.6063,train,False,,1|2|3,outdoor,0,5,False,2.7523,-2.4196,1.4369,accepted_independent_pos_prior_at
img_94448b4974045a36f76fb520,rig_475020cf2c7c50962fbaae56,right,1772726514850932736,0.6086,train,False,,0|1|2|3,outdoor,0,5,False,2.7598,-2.034,1.4178,accepted_independent_pos_prior_at
img_12ce6a109336320a768745d0,rig_475020cf2c7c50962fbaae56,left,1772726514850949120,0.6086,train,False,,1|2|3,outdoor,0,5,False,2.7598,-2.034,1.4178,accepted_independent_pos_prior_at
img_d92232056a803e065181c4fc,rig_abf4a71f8bd95682baa5944c,right,1772726515350967040,0.6109,train,False,,0|1|2|3,outdoor,0,5,False,2.8104,-1.6867,1.4124,accepted_independent_pos_prior_at
img_979bfd5fa0f6aaab6792aa9a,rig_abf4a71f8bd95682baa5944c,left,1772726515350981120,0.6109,train,False,,1|2|3,outdoor,0,5,False,2.8104,-1.6867,1.4124,accepted_independent_pos_prior_at
img_3b6ed57064a70ad37a048c7b,rig_7fdb0caca6507a455ae7188f,right,1772726515850993920,0.6131,train,False,,0|1|2|3,outdoor,0,6,False,2.7896,-1.4392,1.4146,accepted_independent_pos_prior_at
img_af0c1eda2c65e76e902ac346,rig_7fdb0caca6507a455ae7188f,left,1772726515851009792,0.6131,train,False,,2|3,outdoor,0,6,False,2.7896,-1.4392,1.4146,accepted_independent_pos_prior_at
img_4a58d805e5b8e03110fdfac7,rig_96ae58701ae6a7d9fbdeb55b,right,1772726516351023872,0.6154,train,False,,0|1|2|3,outdoor,0,6,False,2.8168,-1.3163,1.4236,accepted_independent_pos_prior_at
img_10dc9db4cfbc3df8c9f6bd2d,rig_96ae58701ae6a7d9fbdeb55b,left,1772726516351040000,0.6154,train,False,,2|3,outdoor,0,6,False,2.8168,-1.3163,1.4236,accepted_independent_pos_prior_at
img_1871157e950c16814045b7fb,rig_000e7028c2e231119a9064fc,right,1772726516851055872,0.6176,train,False,,0|1|2|3,outdoor,0,6,False,2.9759,-1.2945,1.3813,accepted_independent_pos_prior_at
img_540db3645c82d34acccf1fbb,rig_000e7028c2e231119a9064fc,left,1772726516851070976,0.6176,train,False,,2|3,outdoor,0,6,False,2.9759,-1.2945,1.3813,accepted_independent_pos_prior_at
img_26e10d650ada982eed86237e,rig_fdfcb9dc9abc485751e8d4da,right,1772726517351086848,0.6199,train,False,,0|1|2|3,outdoor,0,6,False,3.1177,-1.2484,1.3409,accepted_independent_pos_prior_at
img_0dbc2e12a7bdf36399e2e44c,rig_fdfcb9dc9abc485751e8d4da,left,1772726517351102976,0.6199,train,False,,2|3,outdoor,0,6,False,3.1177,-1.2484,1.3409,accepted_independent_pos_prior_at
img_c1d98062a4244b5006970c32,rig_00a3588c60e97948cf94e53a,right,1772726517851119104,0.6222,train,False,,0|1|2|3,outdoor,0,6,False,3.147,-1.1664,1.3752,accepted_independent_pos_prior_at
img_9ebdbf472ddeb6c9d82994c8,rig_00a3588c60e97948cf94e53a,left,1772726517851133952,0.6222,train,False,,2|3,outdoor,0,6,False,3.147,-1.1664,1.3752,accepted_independent_pos_prior_at
img_b03cab9432767781d37d0c40,rig_34a82c122eafbdd07729c7a3,right,1772726518351147776,0.6244,train,False,,0|1|2|3,outdoor,0,6,False,3.0213,-1.1388,1.4093,accepted_independent_pos_prior_at
img_21b71b6f7e7b5625bf4518b6,rig_34a82c122eafbdd07729c7a3,left,1772726518351163904,0.6244,train,False,,2|3,outdoor,0,6,False,3.0213,-1.1388,1.4093,accepted_independent_pos_prior_at
img_fc66080d5ff5d4c012c31698,rig_555a91a88fb42ed8d310cfa5,right,1772726518851176960,0.6267,train,False,,0|1|2|3,outdoor,0,6,False,2.7868,-1.0854,1.4285,accepted_independent_pos_prior_at
img_f16ac9f7735df4383c77a668,rig_555a91a88fb42ed8d310cfa5,left,1772726518851192832,0.6267,train,False,,2|3,outdoor,0,6,False,2.7868,-1.0854,1.4285,accepted_independent_pos_prior_at
img_58caed980ab70c4132efecfd,rig_083bc66ce28c3ad6214b88c3,right,1772726519351250944,0.629,train,False,,0|1|2|3,outdoor,0,6,False,2.5317,-0.9416,1.4316,accepted_independent_pos_prior_at
img_9b4b225cdf274d4a95011c0b,rig_083bc66ce28c3ad6214b88c3,left,1772726519351252992,0.629,train,False,,2|3,outdoor,0,6,False,2.5317,-0.9416,1.4316,accepted_independent_pos_prior_at
img_8c2af5819c98a4c49838403d,rig_392adee9b1d023baeac738a4,right,1772726519851233024,0.6312,train,False,,0|1|2|3,outdoor,0,5,False,2.3874,-0.7581,1.4034,accepted_independent_pos_prior_at
img_dff0038d369b2a2f077bf957,rig_392adee9b1d023baeac738a4,left,1772726519851248896,0.6312,train,False,,2|3,outdoor,0,5,False,2.3874,-0.7581,1.4034,accepted_independent_pos_prior_at
img_9fc13fc6b2a89839552d140b,rig_a9f7d98bdef46fd501af8b17,right,1772726520351264000,0.6335,train,False,,0|1|2|3,outdoor,0,6,False,2.2494,-0.6364,1.408,accepted_independent_pos_prior_at
img_68d3eb363c2845459f47e8d5,rig_a9f7d98bdef46fd501af8b17,left,1772726520351279872,0.6335,train,False,,2|3,outdoor,0,6,False,2.2494,-0.6364,1.408,accepted_independent_pos_prior_at
img_f2e26c722981ec0176325e6b,rig_8306253f54ee66d50c913fec,right,1772726520851335168,0.6357,train,False,,0|1|2|3,outdoor,0,6,False,2.137,-0.6094,1.4074,accepted_independent_pos_prior_at
img_7c0a4bbe04e2a982312985e3,rig_8306253f54ee66d50c913fec,left,1772726520851337984,0.6357,train,False,,2|3,outdoor,0,6,False,2.137,-0.6094,1.4074,accepted_independent_pos_prior_at
img_f4bf71d79eb426e24a089014,rig_5a5ac7fa4f5b9d2c2ddad340,right,1772726521351321856,0.638,train,False,,0|1|2|3,outdoor,0,6,False,2.1154,-0.6535,1.413,accepted_independent_pos_prior_at
img_3ccd121aa7728f30746b1d1b,rig_5a5ac7fa4f5b9d2c2ddad340,left,1772726521351338752,0.638,train,False,,2|3,outdoor,0,6,False,2.1154,-0.6535,1.413,accepted_independent_pos_prior_at
img_9b00be96662f65f6e44b8ae9,rig_6fa23521d90b426cbd139334,right,1772726521851394816,0.6403,train,False,,0|1|2|3,outdoor,0,6,False,2.2358,-0.8358,1.4021,accepted_independent_pos_prior_at
img_9620b0e2d41b237347f467c4,rig_6fa23521d90b426cbd139334,left,1772726521851397120,0.6403,train,False,,2|3,outdoor,0,6,False,2.2358,-0.8358,1.4021,accepted_independent_pos_prior_at
img_99cab519f1ef124e4b6289fd,rig_61ddcb249fb315d6b3a7c599,right,1772726522351382016,0.6425,train,False,,0|1|2|3,outdoor,0,7,False,2.4869,-1.0292,1.4056,accepted_independent_pos_prior_at
img_03155e815f3ed8c386df41d7,rig_61ddcb249fb315d6b3a7c599,left,1772726522351398912,0.6425,train,False,,2|3,outdoor,0,7,False,2.4869,-1.0292,1.4056,accepted_independent_pos_prior_at
img_e89062940cc4d3083aa9a723,rig_5654a1001ac64ec796b10960,right,1772726522851449856,0.6448,train,False,,0|1|2|3,outdoor,0,6,False,2.868,-1.139,1.4366,accepted_independent_pos_prior_at
img_f7ab5b5375d058e24fa94d7a,rig_5654a1001ac64ec796b10960,left,1772726522851451904,0.6448,train,False,,1|2|3,outdoor,0,6,False,2.868,-1.139,1.4366,accepted_independent_pos_prior_at
img_0cfe3b000d78b3cbe984aa45,rig_10786c3b130262b1f7860d86,right,1772726523351441920,0.6471,train,False,,0|1|3,outdoor,0,6,False,3.276,-1.2882,1.4378,accepted_independent_pos_prior_at
img_3856b29d30a5f8fae4c2ddaf,rig_10786c3b130262b1f7860d86,left,1772726523351459072,0.6471,train,False,,1|2|3,outdoor,0,6,False,3.276,-1.2882,1.4378,accepted_independent_pos_prior_at
img_572c8b231f54c3e8ed7f76c5,rig_ed3f68cd30c4e541e9180d4e,right,1772726523851472896,0.6493,train,False,,0|1|3,indoor,1912,7,False,3.6891,-1.4054,1.4369,accepted_independent_pos_prior_at
img_37961c1c8cbf65e14d0ea61c,rig_ed3f68cd30c4e541e9180d4e,left,1772726523851490048,0.6493,train,False,,2|3,indoor,1912,7,False,3.6891,-1.4054,1.4369,accepted_independent_pos_prior_at
img_bc2bea11a1cb64d9ca5716c4,rig_815b5dd557cc5801e2725257,right,1772726524351503872,0.6516,train,False,,0|1|3,indoor,13544,8,False,4.1156,-1.4505,1.4389,accepted_independent_pos_prior_at
img_a34bf12eed338786d18daa62,rig_815b5dd557cc5801e2725257,left,1772726524351521024,0.6516,train,False,,1|2|3,indoor,13544,8,False,4.1156,-1.4505,1.4389,accepted_independent_pos_prior_at
img_d21fa2720d52a4374c4fd316,rig_e03d1eabb3deba3492123b63,right,1772726524851536128,0.6538,train,False,,0|1|3,indoor,42461,7,False,4.504,-1.5476,1.4344,accepted_independent_pos_prior_at
img_aabac34ed43c0f022c9ce39e,rig_e03d1eabb3deba3492123b63,left,1772726524851557120,0.6538,train,False,,2|3,indoor,42461,7,False,4.504,-1.5476,1.4344,accepted_independent_pos_prior_at
img_d4396334be5e1583896c837d,rig_03d12388aba2090fc187d74a,right,1772726525351567104,0.6561,train,False,,0|1|3,indoor,53796,8,False,4.8395,-1.6005,1.4248,accepted_independent_pos_prior_at
img_9c233d6fe5c0b3c4bb7581ba,rig_03d12388aba2090fc187d74a,left,1772726525351582976,0.6561,train,False,,2|3,indoor,53796,8,False,4.8395,-1.6005,1.4248,accepted_independent_pos_prior_at
img_55c5e08398906fce5cdae7a1,rig_f78e34acd123753db7989244,right,1772726525851599104,0.6584,train,False,,0|1|3,indoor,62530,8,False,5.0747,-1.6319,1.4298,accepted_independent_pos_prior_at
img_e1eba2f46bf75c270241b3a7,rig_f78e34acd123753db7989244,left,1772726525851614976,0.6584,train,False,,1|2|3,indoor,62530,8,False,5.0747,-1.6319,1.4298,accepted_independent_pos_prior_at
img_a55455197d4f2ef471861034,rig_15351bdd38b5f8052a7c981c,right,1772726526351633152,0.6606,train,False,,0|1|3,indoor,73197,8,False,5.2136,-1.7171,1.4043,accepted_independent_pos_prior_at
img_8962d14dfb4d12b9b2cf4058,rig_15351bdd38b5f8052a7c981c,left,1772726526351647744,0.6606,train,False,,2|3,indoor,73197,8,False,5.2136,-1.7171,1.4043,accepted_independent_pos_prior_at
img_64fe4e65c3736b0d7b32fecb,rig_c6cff1a0bc4601c184ce5765,right,1772726526851661056,0.6629,train,False,,0|1|3,indoor,74571,8,False,5.3111,-1.7403,1.4005,accepted_independent_pos_prior_at
img_9ffea0abbf2eabd75d38e11e,rig_c6cff1a0bc4601c184ce5765,left,1772726526851676928,0.6629,train,False,,1|2|3,indoor,74571,8,False,5.3111,-1.7403,1.4005,accepted_independent_pos_prior_at
img_a910ffa64c6d26f6ee830d8c,rig_16e86f8952d26123cc30a803,right,1772726527351692800,0.6652,train,False,,0|1|3,indoor,73913,8,False,5.4924,-1.7097,1.4156,accepted_independent_pos_prior_at
img_9d2169dd4ead7e93fd64a667,rig_16e86f8952d26123cc30a803,left,1772726527351708928,0.6652,train,False,,1|2|3,indoor,73913,8,False,5.4924,-1.7097,1.4156,accepted_independent_pos_prior_at
img_2fe423406c20124d89e4eefe,rig_d5186ce78eff9fccefa2c9c4,right,1772726527851723008,0.6674,train,False,,0|1|3,indoor,75985,8,False,5.656,-1.7018,1.4084,accepted_independent_pos_prior_at
img_f739255a36fa35e2286826a2,rig_d5186ce78eff9fccefa2c9c4,left,1772726527851739904,0.6674,train,False,,2|3,indoor,75985,8,False,5.656,-1.7018,1.4084,accepted_independent_pos_prior_at
img_9c271c30d50fb06f24be9e36,rig_3c9b5164bc1951213a7933b9,right,1772726528351819008,0.6697,train,False,,0|1|3,indoor,76096,8,False,5.9115,-1.7541,1.4305,accepted_independent_pos_prior_at
img_18d28fb7e23a0e8d27ec413d,rig_3c9b5164bc1951213a7933b9,left,1772726528351821824,0.6697,train,False,,1|2|3,indoor,76096,8,False,5.9115,-1.7541,1.4305,accepted_independent_pos_prior_at
img_2e52f81e7ee67150f3fdea5c,rig_1a8aa3d2d41fd3a907f5761d,right,1772726528851806976,0.6719,train,False,,0|1|3,indoor,78426,8,False,6.1122,-1.7747,1.4198,accepted_independent_pos_prior_at
img_3f546d37732238c9dca340d3,rig_1a8aa3d2d41fd3a907f5761d,left,1772726528851811840,0.6719,train,False,,1|2|3,indoor,78426,8,False,6.1122,-1.7747,1.4198,accepted_independent_pos_prior_at
img_b94d750c916e200cf37c2ad4,rig_1e8b9b6d6e185fe3fe9e73b3,right,1772726529351817728,0.6742,train,False,,0|1|3,indoor,74776,8,False,6.397,-1.7521,1.4564,accepted_independent_pos_prior_at
img_3b78593293b36ba29767fecd,rig_1e8b9b6d6e185fe3fe9e73b3,left,1772726529351892992,0.6742,train,False,,1|2|3,indoor,74776,8,False,6.397,-1.7521,1.4564,accepted_independent_pos_prior_at
img_eee76b0c1f95c447b6eb24bc,rig_b6dda00ce31fe345c8a93d93,right,1772726529851939072,0.6765,train,False,,0|1|3,indoor,75768,8,False,6.6783,-1.7591,1.4621,accepted_independent_pos_prior_at
img_fdf56b0a509ae739efc34a67,rig_b6dda00ce31fe345c8a93d93,left,1772726529851942144,0.6765,train,False,,1|2|3,indoor,75768,8,False,6.6783,-1.7591,1.4621,accepted_independent_pos_prior_at
img_9eeaefa15ae4a16e7247811e,rig_a5c8751d41a665d69d33986e,right,1772726530351940864,0.6787,train,False,,0|1|3,indoor,74645,8,False,6.9334,-1.764,1.4705,accepted_independent_pos_prior_at
img_b38496117cb29adcbf2b8c36,rig_a5c8751d41a665d69d33986e,left,1772726530351944960,0.6787,train,False,,1|2|3,indoor,74645,8,False,6.9334,-1.764,1.4705,accepted_independent_pos_prior_at
img_5a69ae6aa259126ae595c8c1,rig_1ae5de5a59bb2cd0d482e564,right,1772726530851907072,0.681,train,False,,0|1|3,indoor,54421,8,False,7.1765,-1.7102,1.4829,accepted_independent_pos_prior_at
img_b251ac174beee6a14aba41c5,rig_1ae5de5a59bb2cd0d482e564,left,1772726530851922944,0.681,train,False,,1|2|3,indoor,54421,8,False,7.1765,-1.7102,1.4829,accepted_independent_pos_prior_at
img_3f3cab25aa79e21874774641,rig_14d04a77332d48a4e699008e,right,1772726531351935744,0.6833,train,False,,0|1|3,indoor,58070,8,False,7.3803,-1.7279,1.4831,accepted_independent_pos_prior_at
img_57251049682317c7fee99ae1,rig_14d04a77332d48a4e699008e,left,1772726531351951872,0.6833,train,False,,1|2|3,indoor,58070,8,False,7.3803,-1.7279,1.4831,accepted_independent_pos_prior_at
img_6016a762546377de75ffa928,rig_5374f8e6cc4cc91413bc936f,right,1772726531852012800,0.6855,train,False,,0|1|3,indoor,60024,8,False,7.6074,-1.8044,1.5044,accepted_independent_pos_prior_at
img_dc90c819e52ff1c3d1b227fd,rig_5374f8e6cc4cc91413bc936f,left,1772726531852015104,0.6855,train,False,,1|2|3,indoor,60024,8,False,7.6074,-1.8044,1.5044,accepted_independent_pos_prior_at
img_4208ccff31ff4f5807b3f287,rig_f37b6e125599ee8ce13ef928,right,1772726532352040960,0.6878,train,False,,0|1|3,indoor,55821,8,False,7.7439,-1.7973,1.5019,accepted_independent_pos_prior_at
img_a9e7f0e0c40e93878609f3f3,rig_f37b6e125599ee8ce13ef928,left,1772726532352043776,0.6878,train,False,,1|2|3,indoor,55821,8,False,7.7439,-1.7973,1.5019,accepted_independent_pos_prior_at
img_975693a59615e9b56e83fb87,rig_1dec5dd5563196de35e6f643,right,1772726532852074752,0.69,train,False,,0|1|3,indoor,54057,8,False,7.8906,-1.7482,1.5203,accepted_independent_pos_prior_at
img_cc8461f788875306eb810405,rig_1dec5dd5563196de35e6f643,left,1772726532852078080,0.69,train,False,,1|2|3,indoor,54057,8,False,7.8906,-1.7482,1.5203,accepted_independent_pos_prior_at
img_80df250f9970d79b3541dfbf,rig_69c73ab5587f94c045ee516e,right,1772726533352098816,0.6923,train,False,,0|1|3,indoor,52802,8,False,7.9566,-1.7449,1.5331,accepted_independent_pos_prior_at
img_d21054a6b72eec0a64282c9c,rig_69c73ab5587f94c045ee516e,left,1772726533352102912,0.6923,train,False,,1|2|3,indoor,52802,8,False,7.9566,-1.7449,1.5331,accepted_independent_pos_prior_at
img_595254c320c27cdb74e35158,rig_0ecd86b20f310e2fb0b20192,right,1772726533852087040,0.6946,train,False,,0|1|3,indoor,52514,8,False,7.9571,-1.7761,1.5275,accepted_independent_pos_prior_at
img_fce08d9c2de871a505cf83b2,rig_0ecd86b20f310e2fb0b20192,left,1772726533852102912,0.6946,train,False,,1|2|3,indoor,52514,8,False,7.9571,-1.7761,1.5275,accepted_independent_pos_prior_at
img_7c4bd9a8b55c8f86fa134466,rig_8e3bbcc1620e7105fa423668,right,1772726534352160000,0.6968,train,False,,0|1|2|3,indoor,53375,8,False,7.9221,-1.8172,1.5368,accepted_independent_pos_prior_at
img_33375a69985ab3e518251da0,rig_8e3bbcc1620e7105fa423668,left,1772726534352162816,0.6968,train,False,,1|2|3,indoor,53375,8,False,7.9221,-1.8172,1.5368,accepted_independent_pos_prior_at
img_d0d851b2ccfa742fa1bd8d68,rig_9a545eaf708caa7909f4a115,right,1772726534852189952,0.6991,train,False,,0|1|2|3,indoor,57281,8,False,7.8871,-1.9269,1.5382,accepted_independent_pos_prior_at
img_d458c189bfed47078603fdd4,rig_9a545eaf708caa7909f4a115,left,1772726534852192000,0.6991,train,False,,1|2|3,indoor,57281,8,False,7.8871,-1.9269,1.5382,accepted_independent_pos_prior_at
img_f1799d46a7022022561e4cd1,rig_89edac79d760e3d41c63a4ac,right,1772726535352224000,0.7014,train,False,,0|1|2|3,indoor,112338,8,False,7.8237,-2.1373,1.6117,accepted_independent_pos_prior_at
img_5748713b2a9018e0c4489afb,rig_89edac79d760e3d41c63a4ac,left,1772726535352226048,0.7014,train,False,,0|1|2|3,indoor,112338,8,False,7.8237,-2.1373,1.6117,accepted_independent_pos_prior_at
img_426186dbb8206cf129f21911,rig_efe79713cf7a7fd38fbf03f9,right,1772726535852211968,0.7036,train,False,,0|1|2,indoor,137404,8,False,7.7785,-2.3091,1.7064,accepted_independent_pos_prior_at
img_1aa7b18f3768436540234cc0,rig_efe79713cf7a7fd38fbf03f9,left,1772726535852226048,0.7036,train,False,,0|1|2|3,indoor,137404,8,False,7.7785,-2.3091,1.7064,accepted_independent_pos_prior_at
img_40f2bb33f03616da71c7aa76,rig_07365b42985639b762ddee0a,right,1772726536352324864,0.7059,train,False,,0|1|2,indoor,138878,8,False,7.7902,-2.499,1.8804,accepted_independent_pos_prior_at
img_a2e7e9dbb51942d5d12a742f,rig_07365b42985639b762ddee0a,left,1772726536352329984,0.7059,train,False,,0|1|2|3,indoor,138878,8,False,7.7902,-2.499,1.8804,accepted_independent_pos_prior_at
img_23c65376ef8846d50e306c49,rig_cdf107e3e1b044065efd0add,right,1772726536852359168,0.7081,train,False,,0|1|2,indoor,133318,8,False,7.7446,-2.6697,2.0319,accepted_independent_pos_prior_at
img_a90635e58244461b86267963,rig_cdf107e3e1b044065efd0add,left,1772726536852362752,0.7081,train,False,,0|1|3,indoor,133318,8,False,7.7446,-2.6697,2.0319,accepted_independent_pos_prior_at
img_899fdb6f39652cc58649d147,rig_90ae543fbb5ad945f5a42e17,right,1772726537352364032,0.7104,train,False,,0|1|2,indoor,118421,8,False,7.7362,-2.8253,2.2433,accepted_independent_pos_prior_at
img_b60e7cefcb6bc5ac435ea8ab,rig_90ae543fbb5ad945f5a42e17,left,1772726537352367872,0.7104,train,False,,0|1|3,indoor,118421,8,False,7.7362,-2.8253,2.2433,accepted_independent_pos_prior_at
img_2d1f1a8a27f682dc4d1d2341,rig_56363446e94c146075038316,right,1772726537852328960,0.7127,train,False,,0|1|2,indoor,105786,8,False,7.7485,-3.0505,2.346,accepted_independent_pos_prior_at
img_2a2ffa54460f316927e5ffa5,rig_56363446e94c146075038316,left,1772726537852345856,0.7127,train,False,,0|1|3,indoor,105786,8,False,7.7485,-3.0505,2.346,accepted_independent_pos_prior_at
img_1f5dcabe54d22d5e520d4af1,rig_44c5ab838227c5301b4ca274,right,1772726538352439808,0.7149,train,False,,0|1|2,indoor,94693,8,False,7.7069,-3.3005,2.3215,accepted_independent_pos_prior_at
img_2f8a2aae4ed7883e440a4072,rig_44c5ab838227c5301b4ca274,left,1772726538352443904,0.7149,train,False,,0|1|3,indoor,94693,8,False,7.7069,-3.3005,2.3215,accepted_independent_pos_prior_at
img_f7b75abef16041d243e1cb24,rig_d207455f26029db6394d4973,right,1772726538852431104,0.7172,train,False,,0|1|2,indoor,108922,8,False,7.5918,-3.5404,2.2473,accepted_independent_pos_prior_at
img_45b060488b1c090ac0309083,rig_d207455f26029db6394d4973,left,1772726538852432896,0.7172,train,False,,0|1|3,indoor,108922,8,False,7.5918,-3.5404,2.2473,accepted_independent_pos_prior_at
img_d5f2691253c920066b1d8ab4,rig_3498b35f4620e15e5dcbbbf8,right,1772726539352480768,0.7195,train,False,,0|1|2,indoor,124463,8,False,7.5659,-3.7334,2.1985,accepted_independent_pos_prior_at
img_31da46dee68cbffb8b8d1ac3,rig_3498b35f4620e15e5dcbbbf8,left,1772726539352484096,0.7195,train,False,,0|1|3,indoor,124463,8,False,7.5659,-3.7334,2.1985,accepted_independent_pos_prior_at
img_99ff5b55953852c01f3971b3,rig_0eb3371c1a9cf742253ad85d,right,1772726539852445952,0.7217,train,False,,0|1|2,indoor,148859,8,False,7.6278,-3.9177,2.157,accepted_independent_pos_prior_at
img_d83918b5d04a40dd88d821b9,rig_0eb3371c1a9cf742253ad85d,left,1772726539852460800,0.7217,train,False,,0|1|3,indoor,148859,8,False,7.6278,-3.9177,2.157,accepted_independent_pos_prior_at
img_d34ebd3e7b1ab9e604af32bc,rig_8fb31491596f578115f083f3,right,1772726540352509952,0.724,train,False,,0|1|2,indoor,158579,8,False,7.6443,-4.0271,2.125,accepted_independent_pos_prior_at
img_1a7c8c71cb3bf1efb9603846,rig_8fb31491596f578115f083f3,left,1772726540352512000,0.724,train,False,,0|1|3,indoor,158579,8,False,7.6443,-4.0271,2.125,accepted_independent_pos_prior_at
img_c61c2887cae73f809045af53,rig_2aefb045eb2673e7be71d02a,right,1772726540852501760,0.7262,train,False,,0|1|2,indoor,158616,8,False,7.601,-4.1062,2.1203,accepted_independent_pos_prior_at
img_99d41f95d5644a7003fc4ed6,rig_2aefb045eb2673e7be71d02a,left,1772726540852517888,0.7262,train,False,,0|1|3,indoor,158616,8,False,7.601,-4.1062,2.1203,accepted_independent_pos_prior_at
img_24360a542c1b719c91d5a0e8,rig_d7a8710ef2ec0515707ccb1c,right,1772726541352529920,0.7285,train,False,,0|1|2|3,indoor,157625,8,False,7.5765,-4.1596,2.1063,accepted_independent_pos_prior_at
img_b217e9690565a9a90ac89dcd,rig_d7a8710ef2ec0515707ccb1c,left,1772726541352546048,0.7285,train,False,,0|1|3,indoor,157625,8,False,7.5765,-4.1596,2.1063,accepted_independent_pos_prior_at
